MSG,8,1,1,E80248,1,1970/01/03,06:18:17.668,1970/01/03,06:18:17.710,,,,,,,,,,,,0
MSG,5,1,1,E80248,1,1970/01/03,06:18:17.671,1970/01/03,06:18:17.711,,6775,,,,,,,0,,0,
MSG,8,1,1,E80248,1,1970/01/03,06:18:17.697,1970/01/03,06:18:17.719,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:17.716,1970/01/03,06:18:17.762,,,,,,,,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:17.767,1970/01/03,06:18:17.816,,,274,150,,,3328,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:17.840,1970/01/03,06:18:17.876,,,,,,,,,,,,0
MSG,3,1,1,E80482,1,1970/01/03,06:18:18.496,1970/01/03,06:18:18.531,,4775,,,-12.15262,-77.04949,,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:18.586,1970/01/03,06:18:18.635,,,274,150,,,3392,,,,,0
MSG,8,1,1,E80482,1,1970/01/03,06:18:18.691,1970/01/03,06:18:18.743,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:18.707,1970/01/03,06:18:18.748,,6750,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:18.785,1970/01/03,06:18:18.809,,,,,,,,,,,,0
MSG,7,1,1,E80482,1,1970/01/03,06:18:19.037,1970/01/03,06:18:19.076,,4800,,,,,,,,,,
MSG,3,1,1,E80482,1,1970/01/03,06:18:19.487,1970/01/03,06:18:19.516,,4825,,,-12.15372,-77.04882,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:19.489,1970/01/03,06:18:19.517,,6725,,,,,,,,,,
MSG,8,1,1,E80482,1,1970/01/03,06:18:19.508,1970/01/03,06:18:19.562,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:19.530,1970/01/03,06:18:19.568,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:19.635,1970/01/03,06:18:19.676,,6725,,,,,,,,,,
MSG,4,1,1,E80482,1,1970/01/03,06:18:19.655,1970/01/03,06:18:19.682,,,274,150,,,3456,,,,,0
MSG,7,1,1,E80482,1,1970/01/03,06:18:19.737,1970/01/03,06:18:19.783,,4850,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:19.851,1970/01/03,06:18:19.894,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:20.037,1970/01/03,06:18:20.063,,6725,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:20.548,1970/01/03,06:18:20.600,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:20.558,1970/01/03,06:18:20.603,,6700,,,,,,,,,,
MSG,4,1,1,E80482,1,1970/01/03,06:18:20.585,1970/01/03,06:18:20.611,,,273,150,,,3520,,,,,0
MSG,5,1,1,E80482,1,1970/01/03,06:18:20.677,1970/01/03,06:18:20.715,,4900,,,,,,,0,,0,
MSG,8,1,1,E80248,1,1970/01/03,06:18:20.681,1970/01/03,06:18:20.716,,,,,,,,,,,,0
MSG,6,1,1,E80482,1,1970/01/03,06:18:20.681,1970/01/03,06:18:20.716,,,,,,,,2760,0,0,0,
MSG,5,1,1,E80482,1,1970/01/03,06:18:20.686,1970/01/03,06:18:20.718,,4900,,,,,,,0,,0,
MSG,5,1,1,E80482,1,1970/01/03,06:18:20.694,1970/01/03,06:18:20.720,,4900,,,,,,,0,,0,
MSG,8,1,1,E80329,1,1970/01/03,06:18:21.431,1970/01/03,06:18:21.476,,,,,,,,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:21.438,1970/01/03,06:18:21.478,,,273,150,,,3584,,,,,0
MSG,3,1,1,E80482,1,1970/01/03,06:18:21.457,1970/01/03,06:18:21.484,,4950,,,-12.15587,-77.04755,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:21.488,1970/01/03,06:18:21.532,,,,,,,,,,,,0
MSG,5,1,1,E80248,1,1970/01/03,06:18:21.491,1970/01/03,06:18:21.533,LAN520  ,6675,,,,,,,0,,0,
MSG,6,1,1,E80248,1,1970/01/03,06:18:21.496,1970/01/03,06:18:21.534,,,,,,,,5226,0,0,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:21.499,1970/01/03,06:18:21.536,,6675,,,,,,,0,,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:21.504,1970/01/03,06:18:21.537,,6675,,,,,,,0,,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:21.508,1970/01/03,06:18:21.538,,6675,,,,,,,0,,0,
MSG,8,1,1,E80248,1,1970/01/03,06:18:21.525,1970/01/03,06:18:21.581,,,,,,,,,,,,0
MSG,8,1,1,E80482,1,1970/01/03,06:18:21.621,1970/01/03,06:18:21.647,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:21.675,1970/01/03,06:18:21.703,,,,,,,,,,,,0
MSG,7,1,1,E80482,1,1970/01/03,06:18:22.498,1970/01/03,06:18:22.522,,5000,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:22.620,1970/01/03,06:18:22.674,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:22.649,1970/01/03,06:18:22.683,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:22.815,1970/01/03,06:18:22.846,,,,,,,,,,,,0
MSG,4,1,1,E80209,1,1970/01/03,06:18:23.453,1970/01/03,06:18:23.497,,,373,326,,,2176,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:23.498,1970/01/03,06:18:23.549,,,272,150,,,3648,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:23.527,1970/01/03,06:18:23.558,,6625,,,,,,,,,,
MSG,7,1,1,E80248,1,1970/01/03,06:18:23.738,1970/01/03,06:18:23.774,,6625,,,,,,,,,,
MSG,3,1,1,E80209,1,1970/01/03,06:18:23.783,1970/01/03,06:18:23.825,,17475,,,-11.83665,-77.48681,,,,,,0
MSG,4,1,1,E80329,1,1970/01/03,06:18:24.396,1970/01/03,06:18:24.430,,,132,154,,,-704,,,,,0
MSG,8,1,1,E80329,1,1970/01/03,06:18:24.426,1970/01/03,06:18:24.477,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:24.583,1970/01/03,06:18:24.639,,6625,,,,,,,,,,
MSG,7,1,1,E80248,1,1970/01/03,06:18:24.586,1970/01/03,06:18:24.640,,6625,,,,,,,,,,
MSG,8,1,1,E80209,1,1970/01/03,06:18:24.808,1970/01/03,06:18:24.860,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:24.835,1970/01/03,06:18:24.868,,,,,,,,,,,,0
MSG,8,1,1,E80329,1,1970/01/03,06:18:25.316,1970/01/03,06:18:25.356,,,,,,,,,,,,0
MSG,3,1,1,E80329,1,1970/01/03,06:18:25.371,1970/01/03,06:18:25.411,,1075,,,-11.96616,-77.15375,,,,,,0
MSG,3,1,1,E80482,1,1970/01/03,06:18:25.459,1970/01/03,06:18:25.513,,5175,,,-12.16024,-77.04500,,,,,,0
MSG,5,1,1,E80248,1,1970/01/03,06:18:25.523,1970/01/03,06:18:25.571,,6600,,,,,,,0,,0,
MSG,6,1,1,E80248,1,1970/01/03,06:18:25.527,1970/01/03,06:18:25.573,,,,,,,,5226,0,0,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:25.531,1970/01/03,06:18:25.574,,6600,,,,,,,0,,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:25.535,1970/01/03,06:18:25.575,,6600,,,,,,,0,,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:25.539,1970/01/03,06:18:25.577,,6600,,,,,,,0,,0,
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.540,1970/01/03,06:18:25.577,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:25.558,1970/01/03,06:18:25.582,,6600,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.564,1970/01/03,06:18:25.621,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.631,1970/01/03,06:18:25.680,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:25.632,1970/01/03,06:18:25.681,,6600,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.660,1970/01/03,06:18:25.689,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.674,1970/01/03,06:18:25.731,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.689,1970/01/03,06:18:25.735,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.745,1970/01/03,06:18:25.790,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:25.844,1970/01/03,06:18:25.896,,,,,,,,,,,,0
MSG,8,1,1,E80482,1,1970/01/03,06:18:25.848,1970/01/03,06:18:25.898,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:26.875,1970/01/03,06:18:26.932,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:27.114,1970/01/03,06:18:27.157,,6575,,,,,,,,,,
MSG,3,1,1,E80482,1,1970/01/03,06:18:27.448,1970/01/03,06:18:27.486,,5300,,,-12.16241,-77.04371,,,,,,0
MSG,7,1,1,E80329,1,1970/01/03,06:18:27.466,1970/01/03,06:18:27.492,,1050,,,,,,,,,,
MSG,8,1,1,E80482,1,1970/01/03,06:18:27.605,1970/01/03,06:18:27.647,,,,,,,,,,,,0
MSG,4,1,1,E80329,1,1970/01/03,06:18:27.606,1970/01/03,06:18:27.648,,,131,154,,,-640,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:27.631,1970/01/03,06:18:27.655,,,271,150,,,3584,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:27.760,1970/01/03,06:18:27.809,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:28.440,1970/01/03,06:18:28.472,,,,,,,,,,,,0
MSG,3,1,1,E80482,1,1970/01/03,06:18:28.538,1970/01/03,06:18:28.578,,5375,,,-12.16363,-77.04302,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:28.563,1970/01/03,06:18:28.585,,6525,,,,,,,,,,
MSG,6,1,1,E80482,1,1970/01/03,06:18:28.685,1970/01/03,06:18:28.737,,,,,,,,2760,0,0,0,
MSG,5,1,1,E80482,1,1970/01/03,06:18:28.689,1970/01/03,06:18:28.738,,5375,,,,,,,0,,0,
MSG,5,1,1,E80482,1,1970/01/03,06:18:28.693,1970/01/03,06:18:28.740,,5375,,,,,,,0,,0,
MSG,7,1,1,E80248,1,1970/01/03,06:18:28.707,1970/01/03,06:18:28.744,,6525,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:28.726,1970/01/03,06:18:28.749,,,,,,,,,,,,0
MSG,4,1,1,E80482,1,1970/01/03,06:18:28.760,1970/01/03,06:18:28.797,,,270,150,,,3520,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:28.805,1970/01/03,06:18:28.849,,,,,,,,,,,,0
MSG,7,1,1,E80248,1,1970/01/03,06:18:29.487,1970/01/03,06:18:29.512,,6525,,,,,,,,,,
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.553,1970/01/03,06:18:29.609,,,,,,,,,,,,0
MSG,5,1,1,E80248,1,1970/01/03,06:18:29.556,1970/01/03,06:18:29.610,,6525,,,,,,,0,,0,
MSG,6,1,1,E80248,1,1970/01/03,06:18:29.560,1970/01/03,06:18:29.611,,,,,,,,5226,0,0,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:29.564,1970/01/03,06:18:29.613,,6525,,,,,,,0,,0,
MSG,5,1,1,E80248,1,1970/01/03,06:18:29.569,1970/01/03,06:18:29.614,,6525,,,,,,,0,,0,
MSG,8,1,1,E80482,1,1970/01/03,06:18:29.615,1970/01/03,06:18:29.665,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.631,1970/01/03,06:18:29.670,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.660,1970/01/03,06:18:29.717,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.675,1970/01/03,06:18:29.722,,,,,,,,,,,,0
MSG,3,1,1,E80482,1,1970/01/03,06:18:29.692,1970/01/03,06:18:29.727,,5425,,,-12.16484,-77.04230,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.704,1970/01/03,06:18:29.731,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.795,1970/01/03,06:18:29.834,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.841,1970/01/03,06:18:29.886,,,,,,,,,,,,0
MSG,8,1,1,E80248,1,1970/01/03,06:18:29.862,1970/01/03,06:18:29.892,,,,,,,,,,,,0
